SHAPE_ID,MBTA_ROUTE,STOP_ID
1340005,134,8863
1340005,134,8864
1340005,134,8865
1340005,134,8866
1340005,134,8867
1340005,134,8868
1340005,134,8869
1340005,134,8870
1340005,134,9125
1340005,134,6941
1340005,134,6942
1340005,134,6943
1340005,134,6944
1340005,134,6945
1340005,134,6946
1340005,134,6947
1340005,134,6948
1340005,134,6949
1340019,134,9165
1340019,134,9167
1340019,134,9168
1340019,134,9169
1340019,134,9170
1340019,134,9171
1340019,134,9172
1340005,134,6950
1340005,134,6951
1340005,134,6952
1340005,134,9110
1340005,134,6953
1340005,134,6954
1340005,134,6955
1340005,134,6956
1340005,134,6957
1340005,134,6958
1340005,134,6959
1340005,134,6960
1340005,134,6961
1340005,134,9145
1340005,134,9146
1340005,134,9147
1340005,134,9149
1340005,134,9150
1340005,134,5008
1340005,134,6322
1340005,134,6323
1340005,134,6324
1340005,134,63241
1340005,134,9151
1340005,134,9152
1340005,134,9153
1340005,134,9154
1340005,134,9155
1340005,134,9156
1340005,134,9157
1340005,134,49157
1340005,134,49158
1340006,134,9145
1340006,134,9146
1340006,134,9147
1340006,134,9149
1340006,134,9150
1340006,134,5008
1340006,134,6322
1340006,134,6323
1340006,134,6324
1340006,134,63241
1340006,134,9151
1340006,134,9152
1340006,134,9153
1340006,134,9154
1340023,134,5271
1340023,134,9318
1340023,134,9319
1340023,134,9045
1340023,134,9162
1340023,134,9163
1340023,134,9164
1340023,134,49164
1340023,134,49157
1340023,134,49158
1340023,134,9165
1340023,134,9167
1340023,134,9168
1340023,134,9169
1340023,134,9170
1340023,134,9171
1340023,134,9172
1340023,134,5002
1340023,134,15002
1340023,134,5003
1340023,134,5004
1340023,134,5005
1340023,134,5006
1340023,134,9174
1340023,134,9175
1340023,134,9176
1340023,134,9177
1340023,134,9178
1340023,134,8692
1340023,134,9101
1340023,134,9102
1340006,134,9155
1340006,134,9156
1340006,134,9157
1340006,134,49157
1340006,134,49158
1340006,134,9158
1340006,134,9159
1340006,134,9160
1340006,134,9161
1340013,134,5271
1340013,134,9318
1340013,134,9319
1340013,134,9045
1340013,134,9162
1340013,134,9163
1340013,134,49156
1340013,134,49158
1340013,134,9165
1340013,134,9167
1340013,134,9168
1340013,134,9169
1340013,134,9170
1340023,134,9103
1340023,134,9104
1340023,134,9105
1340023,134,9106
1340023,134,9107
1340023,134,9108
1340023,134,9109
1340023,134,9110
1340023,134,9111
1340023,134,9113
1340023,134,9114
1340023,134,9115
1340023,134,9116
1340023,134,9117
1340023,134,9118
1340023,134,9119
1340013,134,9171
1340013,134,9172
1340013,134,5002
1340013,134,15002
1340013,134,5003
1340013,134,5004
1340013,134,5005
1340013,134,5006
1340013,134,9174
1340013,134,9175
1340022,134,9125
1340022,134,6941
1340022,134,6942
1340022,134,6943
1340022,134,6944
1340022,134,6945
1340022,134,6946
1340022,134,6947
1340022,134,6948
1340022,134,6949
1340022,134,6950
1340022,134,6951
1340022,134,6952
1340022,134,9110
1340022,134,6953
1340022,134,6954
1340022,134,6955
1340022,134,6956
1340022,134,6957
1340022,134,6958
1340022,134,6959
1340022,134,6960
1340022,134,9145
1340022,134,9146
1340022,134,9147
1340022,134,9149
1340022,134,9150
1340022,134,5008
1340022,134,6322
1340022,134,6323
1340022,134,6324
1340022,134,63241
1340022,134,9151
1340022,134,9152
1340022,134,9153
1340022,134,9154
1340022,134,9155
1340022,134,9156
1340022,134,9157
1340022,134,49157
1340022,134,49158
1340022,134,9158
1340008,134,9145
1340008,134,9146
1340008,134,9147
1340008,134,9149
1340008,134,9150
1340008,134,5008
1340008,134,6322
1340008,134,6323
1340008,134,6324
1340008,134,63241
1340008,134,9151
1340008,134,9152
1340008,134,9153
1340008,134,9154
1340008,134,9155
1340008,134,9156
1340008,134,9157
1340008,134,9158
1340008,134,9159
1340008,134,49156
1340008,134,49158
1340008,134,9158
1340008,134,9159
1340008,134,9160
1360006,136,9328
1360006,136,9222
1360006,136,9224
1360006,136,9225
1360006,136,9226
1360006,136,9227
1360006,136,9228
1360006,136,9229
1360006,136,9230
1360006,136,9231
1360006,136,9232
1360006,136,9233
1360006,136,9235
1360006,136,9236
1360006,136,9237
1360006,136,9238
1360006,136,9239
1360006,136,9240
1360006,136,9241
1360006,136,9242
1360006,136,9243
1360006,136,9244
1360006,136,9245
1360006,136,9246
1360006,136,9247
1360006,136,9248
1360023,136,5327
1360023,136,5289
1360023,136,5342
1360023,136,9215
1360023,136,9216
1360023,136,9217
1360023,136,9218
1360023,136,9219
1360023,136,9220
1360023,136,49220
1360023,136,9221
1360023,136,9328
1360023,136,9222
1360023,136,9223
1360023,136,9224
1360023,136,9225
1360023,136,9226
1360023,136,9227
1360023,136,9228
1360023,136,9229
1360023,136,9230
1360023,136,9231
1360023,136,9232
1360023,136,9233
1360023,136,9235
1360023,136,9236
1360023,136,9237
1340008,134,9161
1340008,134,9042
1360023,136,9238
1360023,136,9239
1360003,136,9179
1360003,136,9181
1360003,136,9182
1360003,136,9183
1360003,136,9184
1360003,136,9185
1360003,136,9186
1360003,136,9187
1360003,136,9188
1360023,136,9240
1360023,136,9241
1360023,136,9242
1360023,136,9243
1360023,136,9244
1360023,136,9245
1360023,136,9246
1360023,136,9247
1360022,136,5327
1360022,136,5289
1360022,136,5342
1360022,136,9215
1360022,136,9216
1360022,136,9217
1360022,136,9218
1360022,136,9219
1360022,136,9220
1360022,136,49220
1360022,136,9221
1360022,136,9328
1360022,136,9222
1360022,136,9223
1360022,136,9224
1360022,136,9225
1360022,136,9226
1360022,136,9227
1360022,136,9228
1360022,136,9229
1360022,136,9230
1360022,136,9231
1360022,136,9232
1360022,136,9233
1360022,136,9235
1360003,136,9189
1360003,136,9190
1360003,136,9191
1360003,136,9192
1360003,136,9193
1360003,136,9195
1360003,136,9196
1360003,136,9197
1360003,136,9198
1360003,136,9199
1360003,136,9200
1360003,136,9201
1360003,136,9202
1360003,136,9203
1360003,136,9204
1360003,136,9205
1360003,136,9206
1360003,136,9343
1360003,136,9207
1360022,136,9236
1360022,136,9237
1360022,136,9238
1360022,136,9239
1360022,136,9240
1360022,136,9241
1360022,136,9242
1360022,136,9243
1360022,136,9244
1360022,136,9245
1360022,136,9246
1360022,136,9247
1360022,136,9248
1360022,136,9249
1360022,136,9250
1360022,136,9251
1360022,136,9276
1360022,136,9277
1360022,136,9278
1360022,136,9279
1360022,136,9280
1360022,136,9281
1360022,136,9283
1360022,136,9284
1360022,136,9285
1360022,136,9286
1360022,136,9287
1360022,136,9288
1360022,136,9289
1360022,136,92901
1360022,136,9291
1360022,136,9292
1360022,136,9293
1360022,136,9294
1370013,137,5327
1370013,137,5289
1370013,137,5342
1370013,137,9215
1370013,137,9216
1370013,137,9217
1370013,137,9218
1370013,137,9219
1370013,137,9220
1370013,137,49220
1370013,137,9221
1370013,137,9328
1370013,137,9222
1370013,137,9223
1370013,137,9224
1370013,137,9225
1370013,137,9226
1370013,137,9227
1370013,137,9228
1370013,137,9229
1370013,137,9230
1370013,137,9231
1370013,137,9232
1370013,137,9233
1370013,137,9235
1370013,137,9236
1370013,137,9237
1370013,137,9238
1370013,137,9239
1370013,137,9240
1370013,137,9241
1370013,137,9242
1370013,137,9243
1370013,137,9244
1370013,137,9245
1370013,137,9246
1370013,137,9247
1370013,137,9248
1370013,137,9249
1370013,137,9250
1370013,137,9251
1370013,137,9308
1370013,137,9309
1370013,137,49309
1370013,137,9310
1370013,137,49311
2010009,201,323
2010009,201,55600
2010009,201,325
2010009,201,3065
2010009,201,3066
2010009,201,3067
2010009,201,3068
2010009,201,3069
2010009,201,3070
2010009,201,3071
2010009,201,3073
2010009,201,3075
2010009,201,33076
2010016,201,323
2010016,201,55600
2010016,201,325
2220026,222,3618
2220026,222,3619
2220026,222,3620
2220026,222,3621
2220026,222,3622
2220026,222,3623
2220026,222,3624
2220026,222,35301
2220026,222,3626
2220026,222,3627
2220026,222,3629
2220026,222,3630
2220026,222,3631
2220026,222,3632
2220026,222,3633
2300010,230,32003
2300010,230,3326
2300010,230,3327
2300010,230,3328
2300010,230,3330
2300010,230,3846
2300010,230,3848
2300010,230,3849
2300010,230,3850
2300010,230,3851
2300010,230,3852
2300010,230,3853
2300010,230,3854
2300010,230,3855
2300010,230,3857
2300010,230,3858
2300010,230,3859
2300010,230,3860
2300010,230,3861
2300010,230,3862
2300010,230,3863
2300010,230,3864
2300010,230,3865
2300010,230,3866
2300010,230,3867
2300010,230,38671
2300010,230,3868
2300010,230,3869
2300010,230,3870
2300010,230,3872
2300010,230,3873
2300010,230,3874
2300010,230,3876
2300010,230,3877
2300010,230,38771
2300010,230,3879
2300010,230,3881
2300010,230,3882
2300010,230,3883
2300010,230,3884
2300010,230,3885
2300010,230,3886
2300010,230,3887
2300010,230,3888
2300010,230,3889
2300010,230,3890
2300010,230,3891
2300010,230,3892
2300010,230,3893
2300010,230,3894
2300010,230,3895
2300010,230,3896
2300010,230,3897
2300010,230,3966
2300010,230,3967
2300010,230,3968
2300010,230,3969
2300010,230,3970
2300010,230,3971
2300010,230,3972
2300010,230,3973
2300010,230,3975
2300011,230,32003
2300011,230,3326
2300011,230,3327
2300011,230,3328
2300011,230,3330
2300011,230,3846
2300011,230,3848
2300011,230,3849
2300011,230,3850
2300011,230,3851
2300011,230,3852
2300011,230,3853
2300011,230,3854
2300011,230,3855
2300011,230,3857
2300011,230,3858
2300011,230,3859
2300011,230,3860
2300011,230,3861
2300011,230,3862
2300011,230,3863
2300011,230,3864
2300011,230,3865
2300011,230,3866
2300011,230,3867
2300011,230,38671
2300011,230,3868
2300011,230,3869
2300011,230,3870
2300011,230,3872
2300011,230,3873
2300011,230,3874
2300011,230,3876
2300011,230,3877
2300011,230,38771
2300011,230,3879
2300011,230,3881
2300011,230,3882
2300011,230,3883
2300011,230,3884
2300011,230,3885
2360009,236,32001
2360009,236,3326
2360009,236,3327
2360009,236,3328
2360009,236,3330
2360009,236,3846
2360009,236,38481
2360009,236,38482
2360009,236,38483
2360009,236,38484
2360009,236,38485
2360009,236,38486
2360009,236,38487
2360009,236,38488
2360009,236,38489
2360009,236,38490
2360009,236,38492
2360009,236,38493
2360009,236,38494
2360009,236,38495
2360009,236,38496
2360009,236,38497
2360009,236,38498
2360006,236,39673
2360006,236,39672
2360006,236,39671
2360006,236,3957
2360006,236,3950
2360006,236,3959
2360006,236,3420
2360006,236,3422
2360006,236,3423
2360006,236,33241
2400016,240,4165
2400016,240,4166
2400016,240,4167
2400025,240,4165
2400025,240,4166
2400025,240,4167
2400025,240,4168
2400025,240,4169
2400025,240,4171
2400025,240,4172
2400025,240,4173
2400025,240,4174
2400025,240,4175
2400025,240,4177
2400025,240,4178
2400025,240,4179
2400025,240,4180
2400025,240,14180
2400025,240,4181
2400025,240,4182
2400025,240,4183
2400025,240,4184
2400025,240,4185
2400025,240,4186
2400025,240,4187
2400025,240,4188
2400025,240,4189
2400016,240,4168
2400016,240,4169
2400016,240,4171
2400016,240,4172
2400016,240,4173
2400016,240,4174
2400016,240,4175
2400016,240,4177
2400016,240,4178
2400016,240,4179
2400016,240,4180
2400016,240,14180
2400016,240,4181
2400016,240,4182
2400016,240,4183
2400016,240,4184
2400016,240,4185
2400016,240,4186
2400016,240,4187
2400016,240,4188
2400016,240,4189
2400036,240,4277
2400036,240,4278
2400036,240,4279
2400036,240,4280
2400036,240,4281
2400036,240,4282
2400036,240,4283
2400036,240,4284
2400036,240,4285
2400036,240,4286
2400036,240,4288
2400036,240,4289
2400036,240,4290
2400036,240,4291
2400036,240,4292
2400036,240,4293
2400036,240,4294
2400036,240,42951
2400016,240,4190
2400016,240,4191
2400016,240,4252
2400036,240,4297
2400036,240,4298
2400036,240,4299
2400036,240,4300
2400036,240,4301
2400037,240,4255
2400037,240,4256
2400037,240,4257
2400037,240,4258
2400037,240,4277
2400037,240,4278
2400037,240,4279
2400037,240,4280
2400037,240,4281
2400037,240,4282
2400037,240,4283
2400037,240,4284
2400037,240,4285
2400037,240,4286
2400037,240,4288
2400037,240,4289
2400037,240,4290
2400037,240,4291
2400018,240,4165
2400018,240,4166
2400018,240,4167
2400018,240,4168
2400018,240,4169
2400018,240,4171
2400018,240,4172
2400037,240,4292
2400037,240,4293
2400037,240,4294
2400037,240,42951
2400037,240,4297
2400037,240,4298
2400037,240,4299
2400037,240,4300
2400038,240,4233
2400038,240,14233
2400038,240,4234
2400038,240,4235
2400038,240,4236
2400038,240,4237
2400038,240,4238
2400038,240,4239
2400038,240,4240
2400038,240,4241
2400038,240,4242
2400038,240,4243
2400038,240,42430
2400038,240,4244
2400038,240,4245
2400038,240,4246
2400038,240,4247
2400018,240,4173
2400018,240,4174
2400018,240,4175
2400018,240,4177
2400018,240,4178
2400018,240,4179
2400018,240,4180
2400018,240,14180
2400018,240,4181
2400018,240,4182
2400018,240,4183
2400018,240,4184
2400018,240,4185
2400018,240,4186
2400018,240,4187
2400018,240,4188
2400018,240,4189
2400018,240,4190
2400018,240,4191
2400018,240,4214
2400018,240,4215
2400018,240,4216
2400018,240,4217
2400018,240,4218
2400018,240,4219
2400018,240,4220
2400018,240,4221
2400018,240,4222
2400018,240,4223
2400018,240,4224
2400018,240,4225
2400018,240,14225
2400018,240,4227
2400019,240,4255
2400019,240,4256
2400019,240,4257
2400019,240,4258
2400038,240,4248
2400038,240,4249
2400038,240,4250
2400038,240,4277
2400038,240,4278
2400019,240,4214
2400019,240,4215
2400019,240,4216
2400019,240,4217
2400019,240,4218
2400019,240,4219
2400019,240,4220
2400019,240,4221
2400019,240,4222
2400019,240,4223
2400019,240,4224
2400019,240,4225
2400019,240,14225
2400019,240,4227
2400019,240,4228
2400019,240,4229
2400019,240,4230
2400038,240,4279
2400038,240,4280
2400038,240,4281
2400038,240,4282
2400038,240,4283
2400038,240,4284
2400038,240,4285
2400038,240,4286
2400038,240,4288
2400038,240,4289
2400038,240,4290
2400038,240,4291
2400038,240,4292
2400038,240,4293
2400038,240,4294
2400038,240,42951
2400038,240,4297
2450015,245,185
2450015,245,4355
2450015,245,43551
2450015,245,4358
2450015,245,4359
2450015,245,4360
2450015,245,4362
2450015,245,4144
2450015,245,4145
2450015,245,4146
2450015,245,4147
2450015,245,4149
2450015,245,4152
2450015,245,4364
2450015,245,4365
2450015,245,4366
2450015,245,4367
2450015,245,4368
2450015,245,4370
2450015,245,4371
2450015,245,4372
2450015,245,4373
2450015,245,4375
2450015,245,4376
2450015,245,4378
2450013,245,185
2450013,245,4355
2450013,245,43551
2450013,245,4358
2450013,245,4359
2450013,245,4360
2450013,245,4362
2450012,245,32001
2450012,245,3093
2450012,245,13093
2450012,245,4390
2450012,245,4391
2450012,245,4392
2450012,245,4393
2450012,245,4394
2450012,245,4395
2450015,245,43781
2450015,245,3391
2450015,245,3392
2450015,245,3393
2450015,245,3394
2450015,245,4379
2450015,245,4380
2450015,245,4381
2450015,245,4382
2450015,245,4383
2450015,245,14383
2450015,245,23402
2450015,245,23403
2450015,245,23404
2450015,245,23406
2450015,245,23407
2450015,245,4314
2450015,245,4315
2450015,245,4316
2450012,245,4396
2450012,245,13407
2450012,245,13406
2450012,245,13404
2450012,245,13403
2450012,245,13402
2450012,245,4326
2450012,245,4327
2450012,245,4328
2450012,245,4329
2450012,245,3355
2450012,245,3356
2450012,245,3358
2450012,245,3359
2450012,245,3360
2450012,245,3389
2450012,245,4331
2450012,245,14331
2450012,245,4332
2450012,245,4333
2450012,245,4334
2450012,245,4336
2450012,245,4337
2450012,245,4338
2450012,245,4339
2450012,245,4340
2450012,245,4341
2450012,245,4342
2450012,245,4343
2450013,245,4405
2450013,245,4406
2450013,245,4407
2450013,245,4408
2450013,245,4409
2450013,245,4410
2450013,245,4411
2450013,245,3488
2450013,245,3389
2450013,245,3391
2450013,245,3392
2450013,245,3393
2450013,245,3394
2450013,245,4379
2450013,245,4380
2450013,245,4381
2450013,245,4382
2450013,245,4383
2450013,245,14383
2450013,245,23402
2450013,245,23403
2450013,245,23404
2450013,245,23406
2450013,245,23407
2450013,245,4314
2450013,245,4315
2450013,245,4316
2450013,245,4317
2450013,245,4318
2450013,245,4319
2450013,245,4320
2450012,245,4344
2450012,245,4195
2300011,230,3886
2300011,230,3887
2300011,230,3888
2300011,230,3889
2300011,230,3890
2300011,230,3891
2300011,230,3892
2300011,230,3893
2300011,230,3894
2300011,230,3895
2300011,230,3896
2300011,230,3897
2300011,230,3966
2300011,230,3967
2300011,230,3968
2300011,230,3969
2300011,230,3970
2300011,230,3971
2300011,230,3972
2300011,230,3973
2360007,236,32001
2360007,236,3326
2360007,236,3327
2360007,236,3328
2360007,236,3330
2360007,236,3846
2360007,236,38481
2360007,236,38482
2360007,236,38483
2360007,236,38484
2360007,236,38485
2360007,236,38486
2360007,236,38487
2360007,236,38488
2360007,236,38489
2360007,236,38490
2360007,236,38492
2360007,236,38493
2360007,236,38494
2360007,236,38495
2360007,236,38496
2360007,236,38497
2360007,236,38498
2360007,236,38499
2360007,236,38501
2360007,236,38502
2360007,236,38671
2360007,236,3780
2360007,236,3781
2360007,236,3782
2360007,236,3783
2360007,236,4011
2360007,236,4012
2360007,236,4013
2360007,236,4014
2300011,230,3975
2300011,230,3976
2360007,236,4015
2360007,236,4016
2360005,236,4019
2360005,236,4023
2360005,236,4024
2360005,236,4025
2360005,236,4026
2360005,236,4027
2360005,236,4028
2360005,236,4029
2360005,236,4030
2360005,236,14030
2360005,236,4031
2360005,236,14301
2360005,236,14302
2360005,236,38671
2360005,236,39692
2360005,236,39691
2360005,236,39689
2360005,236,39688
2360005,236,39687
2360005,236,39686
2360005,236,39685
2360005,236,39684
2360005,236,39683
2360005,236,39682
2360005,236,39681
2360005,236,39679
2360005,236,39678
2360005,236,39677
2360005,236,39676
2360005,236,39675
2360005,236,39674
2360005,236,39673
2360005,236,39672
2360005,236,39671
2360005,236,3957
2360005,236,3950
2360005,236,3959
2360005,236,13959
2360005,236,3420
2360005,236,3422
2360006,236,38671
2360006,236,39692
2360006,236,39691
2360006,236,39689
2360006,236,39688
2360006,236,39687
2360006,236,39686
2360006,236,39685
2360006,236,39684
2360006,236,39683
2360006,236,39682
2360006,236,39681
2360006,236,39679
2360006,236,39678
2360006,236,39677
2360006,236,39676
2360006,236,39675
2360006,236,39674
2110019,211,3148
2110019,211,3149
2110020,211,3128
2110020,211,3129
2110020,211,3131
2110020,211,3133
2110020,211,3134
2110020,211,3135
2110020,211,3136
2110020,211,3137
2110020,211,3139
2110020,211,3140
2110020,211,3141
2110020,211,3143
2110020,211,3144
2100015,210,3031
2100015,210,3032
2100015,210,3033
2100015,210,3034
2100015,210,3035
2110020,211,3145
2110020,211,3146
2110020,211,3147
2110020,211,3148
2120010,212,3125
2120010,212,3218
2120010,212,3219
2120010,212,3221
2120010,212,3222
2120010,212,3223
2120010,212,3224
2120010,212,3225
2120010,212,3226
2120010,212,3227
2120010,212,3228
2120010,212,3229
2120010,212,3230
2120010,212,3231
2120010,212,3232
2120010,212,3233
2120010,212,3234
2120010,212,3235
2120010,212,3236
2120010,212,3028
2120010,212,3029
2120010,212,3031
2120010,212,3032
2120010,212,3033
2120010,212,3034
2150007,215,3125
2150007,215,3168
2150007,215,3170
2150007,215,3172
2150007,215,3174
2150007,215,3386
2150007,215,3387
2150007,215,3388
2150007,215,3389
2150007,215,3391
2150007,215,3392
2150007,215,3393
2150007,215,3394
2150007,215,3395
2150007,215,3396
2150007,215,3397
2150007,215,3398
2150007,215,3399
2150007,215,3400
2150007,215,3401
2150007,215,3402
2150007,215,34021
2150007,215,3403
2150007,215,3404
2150007,215,3405
2150005,215,32003
2150005,215,3326
2150005,215,3327
2150005,215,3328
2150005,215,3330
2150005,215,3331
2150005,215,3333
2150005,215,3332
2150005,215,3335
2150005,215,3336
2150005,215,3337
2150005,215,3338
2150005,215,3339
2150005,215,3341
2150005,215,3342
2150005,215,3343
2150005,215,3344
2150005,215,3345
2150005,215,3347
2150005,215,3348
2150005,215,3349
2150005,215,3350
2150005,215,3351
2150005,215,3352
2150005,215,3353
2150005,215,3354
2150005,215,3355
2150005,215,3356
2150005,215,3358
2150005,215,3359
2150005,215,3360
2150005,215,3361
2150005,215,3362
2150005,215,33632
2150005,215,33634
2150005,215,33635
2150005,215,3118
2150005,215,3119
2150017,215,3395
2150017,215,3396
2150017,215,3397
2150017,215,3398
2150017,215,3399
2150017,215,3400
2150017,215,3401
2150017,215,3402
2150017,215,34021
2150017,215,3403
2150017,215,3404
2150017,215,3405
2150017,215,3406
2150017,215,3407
2150017,215,3408
2150017,215,3410
2150017,215,3411
2150017,215,3412
2150017,215,3413
2150017,215,3415
2150017,215,3416
2150017,215,3417
2150017,215,3418
2150017,215,3420
2160006,216,32002
2160006,216,3237
2160006,216,3239
2160006,216,3425
2160006,216,3240
2160006,216,3241
2160006,216,3242
2160006,216,3243
2160006,216,3244
2160006,216,13245
2160006,216,3245
2160006,216,3246
2160006,216,3247
2160006,216,3248
2160006,216,3249
2160006,216,3250
2160006,216,3251
2160006,216,3252
2160006,216,3253
2160006,216,3254
2160006,216,3255
2160006,216,3256
2160006,216,3257
2160006,216,3258
2160012,216,13245
2160012,216,3245
2160012,216,3246
2160012,216,3247
2160012,216,3248
2160012,216,3249
2160012,216,3250
2160012,216,3251
2160012,216,3252
2160012,216,3253
2160012,216,3254
2160012,216,3255
2160012,216,3256
2160012,216,3257
2160012,216,3258
2160012,216,3259
2160012,216,3260
2160012,216,3261
2160012,216,3262
2200012,220,3582
2200012,220,3589
2200012,220,3590
2200012,220,3591
2200012,220,3593
2200012,220,3594
2200012,220,3595
2200012,220,3596
2200012,220,3597
2200012,220,3598
2200012,220,3599
2200012,220,3600
2200012,220,3602
2200012,220,3604
2200012,220,3605
2200012,220,3603
2200012,220,3607
2200012,220,3608
2200012,220,3610
2200012,220,3611
2200012,220,3612
2200012,220,3613
2200012,220,3614
2200012,220,3616
2200012,220,3617
2200012,220,3618
2200012,220,3619
2200012,220,3620
2200012,220,3621
2200012,220,3622
2200012,220,3623
2200012,220,3624
2200012,220,35301
2200012,220,3626
2200012,220,3627
2200012,220,3629
2200012,220,3630
2200012,220,3631
2200012,220,3632
2200012,220,3633
2200012,220,3634
2200012,220,3635
2200013,220,3582
2200013,220,3589
2200013,220,3590
2200013,220,3591
2200013,220,3593
2200013,220,3594
2200013,220,3595
2200013,220,3596
2200013,220,3597
2200013,220,3598
2200013,220,3599
2200013,220,3600
2200013,220,3602
2200013,220,3604
2200013,220,3605
2200013,220,3603
2200013,220,3607
2200013,220,3608
2200013,220,3610
2200013,220,3611
2200013,220,3612
2200013,220,3613
2200013,220,3614
2200013,220,3616
2200013,220,3617
2200013,220,3618
2200013,220,3619
2200013,220,3620
2200013,220,3621
2200013,220,3622
2200013,220,3623
2200013,220,3624
2200013,220,35301
2200013,220,3626
2200013,220,3627
2200013,220,3629
2200013,220,3630
2200013,220,3631
2200013,220,3632
2200013,220,3633
2200013,220,3634
2220027,222,3684
2220027,222,36841
2220027,222,36842
2220027,222,36843
2220027,222,10009
2220027,222,36844
2220027,222,36845
2220027,222,13685
2220027,222,3685
2220027,222,3686
2220027,222,3687
2220027,222,3688
2220027,222,3689
2220027,222,3690
2220027,222,3691
2220027,222,3692
2220027,222,3693
2220027,222,3694
2220027,222,3695
2220027,222,3696
2220027,222,36961
2220027,222,3697
2220027,222,3698
2220027,222,3699
2220027,222,3700
2220027,222,3701
2220027,222,3702
2220027,222,3703
2220027,222,3704
2220027,222,3705
2220027,222,3706
2220027,222,3707
2220027,222,3708
2220027,222,3616
2220027,222,3617
2220027,222,3618
2220027,222,3619
2220027,222,3620
2220027,222,3621
2220027,222,3622
2220027,222,3623
2220027,222,3624
2220027,222,35301
2220027,222,3626
2220027,222,3627
2220027,222,3629
2220027,222,3630
2220027,222,3631
2220027,222,3632
2220027,222,3633
2220025,222,3684
2220025,222,36841
2220025,222,36842
2220025,222,36843
2220025,222,10009
2220026,222,13844
2220026,222,13845
2220026,222,13846
2220026,222,13848
2220026,222,13849
2220026,222,13850
2220026,222,13685
2220026,222,3685
2220026,222,3686
2220026,222,3687
2220026,222,3688
2220026,222,3689
2220026,222,3690
2220026,222,3691
2220026,222,3692
2220026,222,3693
2220026,222,3694
2220026,222,3695
2220026,222,3696
2220026,222,36961
2220026,222,3697
2220026,222,3698
2220026,222,3699
2220026,222,3700
2220026,222,3701
2220026,222,3702
2220026,222,3703
2220026,222,3704
2220026,222,3705
2220026,222,3706
2220026,222,3707
2220026,222,3708
2220026,222,3616
2220026,222,3617
3540009,354,49923
3540009,354,49924
3540009,354,49926
3540009,354,49927
3540009,354,1684
3540009,354,1685
3540009,354,1686
3540009,354,41686
3540009,354,1687
3510050,351,49949
3260007,326,63241
3510050,351,49795
3510050,351,49796
3540023,354,16901
3540023,354,18253
3540023,354,8241
3540023,354,8242
3540023,354,8243
3540023,354,8244
3540023,354,18244
3520017,352,65
3520017,352,4510
3520017,352,4511
3520017,352,1692
3520017,352,41692
3520017,352,41693
3520017,352,41694
3520017,352,1693
3520017,352,1694
3520017,352,1695
3520017,352,1696
3520017,352,1697
3520017,352,16971
3520016,352,6902
3520016,352,8229
3520016,352,8230
3520016,352,8231
3520016,352,8232
3520016,352,8233
3520016,352,8234
3520016,352,8235
3520016,352,8236
3520016,352,8237
3520016,352,8238
3520016,352,8239
3520016,352,18239
3520016,352,8240
3540006,354,65
3540006,354,4510
3540006,354,4511
3540006,354,49901
3540006,354,50902
3540006,354,59901
3540006,354,49902
3540006,354,49999
3540006,354,49910
3540006,354,49911
3540006,354,49913
3540006,354,49914
3540006,354,49915
3540006,354,49916
3540023,354,8245
3540023,354,8246
3540023,354,8247
3540023,354,82471
3540023,354,49816
3540023,354,49817
3540023,354,59817
3540023,354,49818
3540023,354,49820
3540023,354,49821
3540023,354,49822
3540023,354,49823
3540006,354,50916
3540006,354,49917
3540006,354,49918
3540006,354,49919
3540006,354,49920
3540006,354,50920
3540006,354,49921
3540006,354,49923
3540006,354,49924
3540006,354,49926
3540006,354,49927
3540006,354,1684
3540006,354,1685
3540006,354,1686
3540006,354,41686
3540006,354,1687
3540007,354,65
3540007,354,4510
3540007,354,4511
3540007,354,49901
3540007,354,50902
3540007,354,49903
3540007,354,49904
3540007,354,49905
3540007,354,49906
3540007,354,49907
3540007,354,49908
3540007,354,49909
3540007,354,49910
3540007,354,49911
3540007,354,49913
3540007,354,49914
3540007,354,49915
3540023,354,49824
3540023,354,9125
3540023,354,49826
3540023,354,49827
3540023,354,49828
3540023,354,4982
3540023,354,49829
3540023,354,49830
3540023,354,49831
3540023,354,49832
3540023,354,49833
3540023,354,49834
3540023,354,49835
3540023,354,49836
3540023,354,49837
3540023,354,59837
3540023,354,49838
3540003,354,16901
3540003,354,18253
3540003,354,8241
3540007,354,49916
3540007,354,50916
3540007,354,49917
3540007,354,49918
3540007,354,49919
3540007,354,49920
3540007,354,50920
3540007,354,49921
3540007,354,49923
3540007,354,49924
3540007,354,49926
3540007,354,49927
3540007,354,1684
3540007,354,1685
3540007,354,1686
3540007,354,41686
3540007,354,1687
3540007,354,1688
3540007,354,16881
3540007,354,1689
3540007,354,1690
3540007,354,1691
3540007,354,1692
3540007,354,41692
3540007,354,41693
3540003,354,8242
3540003,354,8243
3540003,354,8244
3540003,354,18244
3540003,354,8245
3540003,354,8246
3540003,354,8247
3540003,354,82471
3540003,354,49816
3540003,354,49817
3540003,354,59817
3540003,354,49818
3540003,354,49820
3540003,354,49821
3540003,354,49822
3540003,354,49823
3540003,354,49824
3540003,354,9125
3540003,354,49826
3540003,354,49827
3540003,354,49828
3540003,354,4982
3540003,354,49829
3540003,354,49830
3540003,354,49831
3540003,354,49832
3540003,354,49999
3540003,354,49825
3540007,354,41694
3540007,354,1693
3540007,354,1694
